,store_code,ItemID,address,local,category
53,STORE_YDP00054,여로집 본관,서울 영등포구 영중로10길 26,(지번) 영등포동3가 15-1,"해물,생선"
54,STORE_YDP00055,브루클린더버거조인트 여의도점,서울 영등포구 국제금융로2길 24 BNK금융타워 1층,(지번) 여의도동 23-10,햄버거
55,STORE_YDP00056,능이버섯백숙,서울 영등포구 선유로 32,(지번) 문래동4가 9-2,닭요리
56,STORE_YDP00057,송원마포돼지갈비,서울 영등포구 도림로147길 2-1,(지번) 문래동4가 9-8,갈비
57,STORE_YDP00058,창고43 본점,서울 영등포구 국제금융로6길 33 여의도백화점 M2층,(지번) 여의도동 36-2,"육류,고기"
58,STORE_YDP00059,카페솔트,서울 영등포구 도림로133길 12 1층,(지번) 문래동2가 43-5,카페
59,STORE_YDP00060,문래그집,서울 영등포구 선유로22길 3 유선빌딩 1층 102호,(지번) 양평동1가 9-37,"육류,고기"
60,STORE_YDP00061,피그인더가든 여의도점,서울 영등포구 여의대로 56 한화투자증권빌딩 1층,(지번) 여의도동 23-5,카페
61,STORE_YDP00062,더플레이트디저트 더현대서울점,서울 영등포구 여의대로 108 지하1층,(지번) 여의도동 22,디저트카페
62,STORE_YDP00063,라크라센타 문래본점,서울 영등포구 문래로 92-5,(지번) 문래동3가 77-51,카페
63,STORE_YDP00064,마굿간생고기,서울 영등포구 영중로4길 14,(지번) 영등포동3가 10-38,"육류,고기"
64,STORE_YDP00065,공주칼국수,서울 영등포구 도림천로11길 1,(지번) 대림동 1116-15,국수
65,STORE_YDP00066,시즌커피앤베이크,서울 영등포구 양산로9길 12-1,(지번) 양평동3가 41-2,카페
66,STORE_YDP00067,삼해집 영등포점,"서울 영등포구 영등포로 250 1,2층",(지번) 영등포동3가 3-16,"족발,보쌈"
67,STORE_YDP00068,중앙참치식당,서울 영등포구 영등포로43길 14,(지번) 영등포동5가 34-33,참치회
68,STORE_YDP00069,여의도켄싱턴호텔 브로드웨이,서울 영등포구 국회대로76길 16,(지번) 여의도동 13-3,뷔페
69,STORE_YDP00070,차이나플레인 여의도점,서울 영등포구 국회대로76길 16 켄싱턴호텔 별관 C동 2층,(지번) 여의도동 13-3,중화요리
70,STORE_YDP00071,에베레스트,서울 영등포구 경인로 838-1,(지번) 영등포동 423-103,인도음식
71,STORE_YDP00072,엘카페커피로스터스 선유도점,서울 영등포구 양평로21나길 7 1층,(지번) 양평동5가 2-1,커피전문점
72,STORE_YDP00073,교대이층집 여의도점,서울 영등포구 국제금융로8길 27-8 NH농협캐피탈빌딩 2층,(지번) 여의도동 45-3,삼겹살
73,STORE_YDP00074,메이탄 영등포점,서울 영등포구 선유로 252 설록디아망타워 1층,(지번) 양평동4가 31-5,중화요리
74,STORE_YDP00075,도쿄등심 여의도점,서울 영등포구 여의나루로 50 한국교직원공제회관 지하1층,(지번) 여의도동 35-3,"육류,고기"
75,STORE_YDP00076,인기명 선유도점,서울 영등포구 선유로49길 23,(지번) 양평동4가 80,조개
76,STORE_YDP00077,육영토종한우,서울 영등포구 당산로 160,(지번) 당산동4가 32-111,"육류,고기"
77,STORE_YDP00078,일일향 여의도점,서울 영등포구 의사당대로 83 오투타워 2층,(지번) 여의도동 23-6,중화요리
78,STORE_YDP00079,우리삼겹,서울 영등포구 국회대로34길 5,(지번) 당산동3가 163,삼겹살
79,STORE_YDP00080,부여집,"서울 영등포구 선유동1로 24 1, 2층",(지번) 당산동2가 162-14,곰탕
80,STORE_YDP00081,고봉삼계탕 KBS별관점,서울 영등포구 여의대방로65길 13,(지번) 여의도동 46-1,삼계탕
81,STORE_YDP00082,아리수한식당,서울 영등포구 노들로 111 양화선착장 2층,(지번) 양화동 32-1,한식
82,STORE_YDP00083,당산원조곱창,서울 영등포구 당산로45길 9,(지번) 당산동5가 36,"곱창,막창"
83,STORE_YDP00084,이스트우드,서울 영등포구 도신로17길 6 1층,(지번) 도림동 253-87,카페
84,STORE_YDP00085,동경화로 문래점,"서울 영등포구 당산로 34 1층 107, 108호",(지번) 문래동3가 55-5,"육류,고기"
85,STORE_YDP00086,호텔올라 3호점,서울 영등포구 의사당대로 38 아일랜드파크 1층,(지번) 여의도동 17,이탈리안
86,STORE_YDP00087,선유기지,서울 영등포구 선유로51길 3-1 1층,(지번) 양평동4가 153-17,카페
87,STORE_YDP00088,카페드람브르 영등포직영2호점,서울 영등포구 경인로 867 호텔GMS 2층,(지번) 영등포동3가 11-3,카페
88,STORE_YDP00089,징기스 영등포점,서울 영등포구 경인로 865 1층,(지번) 영등포동3가 11-5,"육류,고기"
89,STORE_YDP00090,세광양대창 여의도점,서울 영등포구 여의대방로65길 24,(지번) 여의도동 44-22,"곱창,막창"
90,STORE_YDP00091,진진만두국,서울 영등포구 국제금융로8길 34 오륜빌딩 3층 304호,(지번) 여의도동 36-4,한식
91,STORE_YDP00092,곱 문래점,서울 영등포구 당산로 34 로데오왁 118호,(지번) 문래동3가 55-5,"곱창,막창"
92,STORE_YDP00093,낙지세상 신풍역본점,서울 영등포구 신풍로 23,(지번) 신길동 424-3,"해물,생선"
93,STORE_YDP00094,대문점,서울 영등포구 영중로10길 30 1층,(지번) 영등포동3가 15-4,중화요리
94,STORE_YDP00095,올라 여의도파크센터점,서울 영등포구 여의대로 8,(지번) 여의도동 28-3,양식
95,STORE_YDP00096,비어바나,서울 영등포구 도림로129길 5-1,(지번) 문래동2가 12-8,"호프,요리주점"
96,STORE_YDP00097,오복순대국,서울 영등포구 도림로 465 1층,(지번) 문래동4가 6-5,순대
