,place_Code,ItemID,address,local,category
315,STORE_GC0316,이디야커피 가산리더스타워점,서울 금천구 벚꽃로 286 삼성리더스타워 지하 1층,(지번) 가산동 60-15,커피전문점
316,STORE_GC0317,교촌치킨 시흥1호점,서울 금천구 금하로 753-1,(지번) 시흥동 264-17,치킨
317,STORE_GC0318,모꼬지카페,서울 금천구 가산로5길 14 해찬행복드림 1층 101호,(지번) 가산동 153-10,카페
318,STORE_GC0319,피자알볼로 금천구청점,서울 금천구 독산로 54,(지번) 시흥동 908,피자
319,STORE_GC0320,79 황소곱창,서울 금천구 범안로 1249,(지번) 독산동 1026-16,"곱창,막창"
320,STORE_GC0321,동남집 1호점,서울 금천구 가산디지털2로 98 롯데아이티캐슬 2동 1층 114호,(지번) 가산동 550-1,한식
321,STORE_GC0322,누구나홀딱반한닭 가산점,서울 금천구 가산로 136,(지번) 가산동 142-52,치킨
322,STORE_GC0323,족발야시장 가산두산위브점,서울 금천구 가산로 116 1층,(지번) 가산동 151-30,"족발,보쌈"
323,STORE_GC0324,강남찌개마을,서울 금천구 시흥대로63길 27,(지번) 시흥동 119-4,"찌개,전골"
324,STORE_GC0325,아바이토종순대국,서울 금천구 독산로 191,(지번) 독산동 1043-11,순대
325,STORE_GC0326,홍콩반점0410 금천시흥사거리점,서울 금천구 금하로 635 1층,(지번) 시흥동 879-26,중화요리
326,STORE_GC0327,다원,서울 금천구 가산디지털2로 108,(지번) 가산동 429-1,중식
327,STORE_GC0328,불불,서울 금천구 범안로 1240,(지번) 독산동 1032-6,한식
328,STORE_GC0329,풍년집정육식당 독산점,서울 금천구 독산로 354,(지번) 독산동 960-8,"육류,고기"
329,STORE_GC0330,시골밥상,서울 금천구 시흥대로92길 3,(지번) 독산동 1059-7,한식
330,STORE_GC0331,가산어시장 직영점,서울 금천구 가산디지털1로 168 우림라이온스밸리 A동 2층,(지번) 가산동 371-28,회
331,STORE_GC0332,어촌마을,서울 금천구 범안로 1242,(지번) 독산동 1035,"해물,생선"
332,STORE_GC0333,이가네소한마리,서울 금천구 시흥대로52길 24,(지번) 시흥동 891,"육류,고기"
333,STORE_GC0334,판데오로,서울 금천구 가산디지털1로 186 제이플라츠1층,(지번) 가산동 459-11,"제과,베이커리"
334,STORE_GC0335,초가삼계탕,서울 금천구 시흥대로38길 43,(지번) 시흥동 937-17,삼계탕
335,STORE_GC0336,막회무침나라수산,서울 금천구 시흥대로71길 40,(지번) 시흥동 103-6,회
